0.000000000000000000e+00 1.000000000000000000e+00 1.048999999999999932e+00 7.299999999999999822e-01
4.799999999999999580e-03 1.000000000000000000e+00 1.048000000000000043e+00 6.909999999999999476e-01
1.030000000000000013e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.660000000000000142e-01
1.480000000000000066e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.239999999999999769e-01
1.980000000000000163e-02 1.000000000000000000e+00 1.048999999999999932e+00 7.029999999999999583e-01
2.479999999999999913e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.540000000000000036e-01
2.920000000000000026e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.299999999999999822e-01
3.420000000000000123e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.119999999999999662e-01
3.919999999999999873e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.720000000000000195e-01
4.359999999999999987e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.319999999999999840e-01
4.859999999999999737e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.169999999999999707e-01
5.360000000000000181e-02 1.000000000000000000e+00 1.044000000000000039e+00 6.979999999999999538e-01
5.859999999999999931e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.540000000000000036e-01
6.360000000000000375e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.319999999999999840e-01
6.859999999999999432e-02 1.000000000000000000e+00 1.048999999999999932e+00 7.029999999999999583e-01
7.359999999999999876e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.610000000000000098e-01
7.799999999999999989e-02 1.000000000000000000e+00 1.048999999999999932e+00 7.299999999999999822e-01
8.300000000000000433e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.139999999999999680e-01
8.799999999999999489e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.720000000000000195e-01
9.299999999999999933e-02 1.000000000000000000e+00 1.046000000000000041e+00 7.299999999999999822e-01
9.800000000000000377e-02 1.000000000000000000e+00 1.048000000000000043e+00 7.039999999999999591e-01
1.029999999999999943e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.800000000000000266e-01
1.071000000000000008e-01 1.000000000000000000e+00 1.044000000000000039e+00 7.399999999999999911e-01
1.121000000000000052e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.119999999999999662e-01
1.168000000000000010e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.009999999999999565e-01
1.223000000000000059e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.540000000000000036e-01
1.267999999999999960e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.189999999999999725e-01
1.320000000000000062e-01 1.000000000000000000e+00 1.048000000000000043e+00 6.979999999999999538e-01
1.365000000000000102e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.640000000000000124e-01
1.419999999999999873e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.109999999999999654e-01
1.461000000000000076e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.780000000000000249e-01
1.516000000000000125e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.329999999999999849e-01
1.560999999999999888e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.850000000000000311e-01
1.615999999999999936e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.299999999999999822e-01
1.655999999999999972e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.059999999999999609e-01
1.706999999999999906e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.640000000000000124e-01
1.761000000000000065e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.109999999999999654e-01
1.806999999999999995e-01 1.000000000000000000e+00 1.046000000000000041e+00 6.989999999999999547e-01
1.857000000000000040e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.620000000000000107e-01
1.900999999999999912e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.119999999999999662e-01
1.955999999999999961e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.770000000000000240e-01
2.006000000000000005e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.510000000000000009e-01
2.051000000000000045e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.029999999999999583e-01
2.104000000000000037e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.660000000000000142e-01
2.144999999999999962e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.409999999999999920e-01
2.195000000000000007e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.169999999999999707e-01
2.250000000000000056e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.740000000000000213e-01
2.295000000000000095e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.479999999999999982e-01
2.344999999999999862e-01 1.000000000000000000e+00 1.044000000000000039e+00 7.299999999999999822e-01
2.389000000000000012e-01 1.000000000000000000e+00 1.046000000000000041e+00 6.989999999999999547e-01
2.442999999999999894e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.780000000000000249e-01
2.494000000000000106e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.319999999999999840e-01
2.544000000000000150e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.029999999999999583e-01
2.584000000000000186e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.770000000000000240e-01
2.634000000000000230e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.379999999999999893e-01
2.686999999999999944e-01 1.000000000000000000e+00 1.048000000000000043e+00 6.979999999999999538e-01
2.736999999999999988e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.489999999999999991e-01
2.781000000000000139e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.139999999999999680e-01
2.831000000000000183e-01 1.000000000000000000e+00 1.048000000000000043e+00 6.929999999999999494e-01
2.882000000000000117e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.530000000000000027e-01
2.934999999999999831e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.239999999999999769e-01
2.977000000000000202e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.089999999999999636e-01
3.027000000000000246e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.850000000000000311e-01
3.076999999999999735e-01 1.000000000000000000e+00 1.044000000000000039e+00 7.399999999999999911e-01
3.123000000000000220e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.079999999999999627e-01
3.173000000000000265e-01 1.000000000000000000e+00 1.046000000000000041e+00 6.979999999999999538e-01
3.222999999999999754e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.640000000000000124e-01
3.272999999999999798e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.249999999999999778e-01
3.322999999999999843e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.109999999999999654e-01
3.372999999999999887e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.720000000000000195e-01
3.413999999999999813e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.329999999999999849e-01
3.469999999999999751e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.109999999999999654e-01
3.521000000000000241e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.700000000000000178e-01
3.578000000000000069e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.319999999999999840e-01
3.628000000000000114e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.159999999999999698e-01
3.668000000000000149e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.029999999999999583e-01
3.718000000000000194e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.720000000000000195e-01
3.768000000000000238e-01 1.000000000000000000e+00 1.042999999999999927e+00 7.319999999999999840e-01
3.817999999999999727e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.089999999999999636e-01
3.867999999999999772e-01 1.000000000000000000e+00 1.048999999999999932e+00 7.780000000000000249e-01
3.917999999999999816e-01 1.000000000000000000e+00 1.042999999999999927e+00 7.319999999999999840e-01
3.968999999999999750e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.089999999999999636e-01
4.018999999999999795e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.720000000000000195e-01
4.058999999999999830e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.239999999999999769e-01
4.113999999999999879e-01 1.000000000000000000e+00 1.046000000000000041e+00 7.039999999999999591e-01
4.156000000000000250e-01 1.000000000000000000e+00 1.048000000000000043e+00 7.780000000000000249e-01
